ID,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
257997,55,26,37,39,20,53,27,33,29,50,70,61,63,50,77,21,62,77,43,23,44,47,41,31,35,38,38,50,56,7,10,5,12,8
250829,25,21,51,39,26,27,28,22,30,37,64,60,41,50,83,38,70,61,59,24,50,55,26,35,33,46,54,60,62,8,12,9,15,15
264653,11,7,14,16,10,8,11,13,23,13,20,26,33,42,47,35,64,24,43,8,17,12,3,36,13,24,9,13,13,52,60,47,52,59
258508,48,49,30,49,49,57,45,40,42,56,77,76,73,45,75,54,52,32,45,46,42,18,52,48,48,52,20,18,18,11,5,7,13,6
257996,13,6,11,26,5,6,12,14,28,11,30,18,36,45,49,43,62,19,48,8,19,8,7,29,10,28,5,12,11,58,49,57,55,56
263371,41,50,46,56,41,53,40,39,54,56,58,64,55,54,57,51,57,55,61,44,54,51,53,54,57,52,53,54,49,6,6,12,15,13
264154,26,22,52,31,24,22,27,24,30,30,55,55,48,51,52,33,69,63,69,21,50,54,22,27,40,50,51,64,60,6,10,13,13,11
258780,12,9,10,18,9,11,12,12,21,16,30,31,25,56,28,41,57,21,54,8,28,6,7,45,18,33,9,11,13,55,54,55,52,54
264137,44,34,53,61,42,51,38,37,59,53,63,63,54,60,60,57,59,58,61,41,62,50,52,49,43,47,44,58,51,9,14,7,12,9
260548,10,8,13,19,7,8,14,10,24,13,17,24,29,44,23,34,32,28,61,9,16,13,4,33,16,22,8,11,12,58,58,45,52,53
248252,51,46,37,52,48,57,60,39,56,55,68,72,84,48,75,58,49,74,62,53,40,21,53,50,42,51,26,28,25,9,10,12,8,15
258237,58,56,47,51,50,54,48,38,42,56,69,68,54,50,64,56,48,47,53,44,37,18,55,50,56,52,25,37,30,9,15,11,6,13
258749,41,55,46,47,42,57,42,45,33,53,80,79,81,47,85,57,55,57,70,54,28,19,51,42,54,49,16,13,15,9,12,10,10,6
138431,16,17,10,23,17,11,10,14,31,17,51,52,52,46,49,41,55,25,59,12,36,18,16,14,19,57,18,13,10,55,54,55,52,57
260544,51,28,43,44,26,53,37,27,28,44,69,75,67,49,56,22,71,59,64,29,50,53,49,37,34,37,46,53,50,7,12,6,10,8
260545,39,31,51,57,36,54,33,33,51,55,66,64,57,49,59,57,63,54,69,32,50,51,34,50,48,52,56,55,54,6,6,9,10,13
262851,39,53,49,45,49,56,36,33,29,55,75,78,78,56,80,55,59,55,49,47,38,15,57,44,58,50,20,22,19,13,10,15,5,6
257475,31,20,19,28,19,17,13,16,32,36,22,28,35,45,42,41,62,45,57,13,21,7,11,55,26,32,9,23,25,56,56,55,54,54
261573,24,19,53,38,22,30,26,29,35,40,61,55,39,51,57,23,71,59,71,15,55,55,26,33,30,49,51,58,54,13,5,14,13,8
263902,14,8,12,41,8,11,21,13,35,16,42,41,38,42,45,42,58,26,44,15,30,8,9,48,16,38,9,13,10,56,52,56,56,59
263395,35,45,45,62,40,55,50,31,58,55,71,71,88,65,87,49,62,62,42,32,53,49,53,45,43,43,50,52,46,13,8,6,13,10
258530,58,29,39,39,31,57,46,30,41,45,77,79,80,54,78,31,80,54,40,24,53,46,48,31,40,37,42,53,52,11,12,10,7,5
240866,53,34,43,49,31,49,38,43,39,50,67,76,63,48,70,32,61,48,42,30,45,46,44,38,43,42,51,54,52,9,14,8,7,14
248289,50,42,39,50,47,52,51,34,44,55,79,77,74,45,79,53,39,63,61,45,73,21,49,53,42,44,26,25,26,11,14,5,14,12
240609,31,56,51,46,45,55,35,30,31,54,75,74,86,53,81,53,72,65,54,49,35,19,56,43,54,46,20,19,15,12,8,13,11,13
261088,49,26,36,44,28,53,42,29,36,45,82,75,71,42,72,28,56,62,55,33,53,49,47,39,37,42,48,55,51,14,7,14,13,7
263391,60,42,43,62,42,61,57,55,60,63,68,68,62,50,78,63,57,42,40,53,43,43,43,55,51,59,39,48,41,12,14,13,11,10
243166,41,49,43,63,39,50,44,33,56,61,73,70,67,54,72,63,64,54,52,45,50,44,53,51,47,60,50,60,53,7,8,8,13,13
258249,29,21,47,48,24,31,30,30,36,41,60,58,53,49,61,42,71,58,65,18,56,57,26,29,34,39,55,57,54,14,14,13,5,13
241401,13,8,11,27,7,13,14,10,28,11,28,27,33,45,42,40,62,24,35,7,28,6,7,25,14,43,19,13,14,55,51,53,55,54
222200,29,15,46,25,23,29,22,24,20,27,54,51,48,43,38,34,66,72,83,15,47,50,25,26,39,37,51,61,60,10,14,9,14,7
261375,11,9,14,27,7,8,12,11,28,14,17,33,35,42,29,42,39,24,65,6,24,9,7,29,17,27,6,12,11,57,55,56,50,56
263679,51,54,48,51,52,58,53,45,42,55,55,60,56,44,51,65,49,48,51,47,31,20,53,53,59,50,26,20,15,11,10,11,10,8
263934,29,22,53,46,25,44,31,33,42,42,64,66,60,49,65,41,75,55,65,21,65,50,33,34,38,39,52,53,53,9,14,6,11,7
258813,38,50,40,53,38,55,34,32,49,55,71,73,65,52,75,48,65,50,58,43,26,28,54,44,55,48,34,19,17,14,7,12,10,6
257788,51,21,42,50,21,45,37,35,46,52,67,65,75,42,77,35,65,55,37,32,57,49,35,32,24,44,47,55,55,14,11,5,6,13
264444,41,48,40,43,43,55,48,42,41,54,80,83,78,52,74,46,51,71,55,45,35,30,45,42,42,42,30,33,32,14,8,5,9,11
259834,32,40,42,61,39,65,34,29,51,60,68,68,53,45,78,48,64,57,39,55,57,42,50,48,39,38,31,62,60,6,15,10,7,11
257529,55,38,39,52,35,57,51,49,58,51,69,67,75,44,86,49,58,43,30,35,45,24,45,59,31,49,26,29,30,14,5,6,7,12
248569,49,25,42,50,25,50,38,31,51,45,65,60,60,52,63,36,59,50,50,32,52,54,36,26,29,50,56,51,49,12,8,9,10,14
260853,41,32,41,56,27,53,36,35,46,56,60,63,51,54,68,43,58,58,58,31,63,50,39,48,37,39,48,56,51,13,14,15,6,14
260856,45,28,45,58,26,52,32,34,56,56,68,61,74,46,72,48,66,47,57,33,55,49,38,50,36,39,47,55,51,15,8,12,8,12
233681,14,16,15,28,18,18,13,11,31,17,33,36,48,51,49,38,55,32,55,19,24,21,18,48,18,38,27,14,13,52,56,51,48,57
263364,37,54,36,63,38,54,42,37,52,53,61,66,56,47,72,50,55,43,48,35,43,26,48,52,48,53,38,37,43,5,13,6,14,6
264644,48,57,40,45,48,55,54,40,39,52,68,64,59,50,65,57,45,56,40,45,30,29,51,52,55,55,30,36,29,6,14,7,11,6
248290,48,48,49,50,35,51,42,38,47,50,72,63,61,51,73,43,77,69,63,41,43,48,46,45,42,51,47,56,42,7,10,12,14,8
256482,38,19,51,44,29,36,27,29,34,43,54,60,44,47,57,40,71,55,68,27,50,53,28,28,38,40,50,56,55,8,6,11,11,10
248291,14,8,13,23,6,9,10,14,22,12,27,32,27,51,43,39,57,19,51,5,19,6,5,39,18,22,5,12,10,54,53,52,52,53
258532,46,53,50,48,50,51,49,39,41,53,64,65,59,50,58,61,63,57,56,51,37,19,52,48,52,47,17,22,22,15,10,14,7,9
261604,48,55,51,44,45,57,46,42,36,58,69,65,68,40,60,54,54,46,61,44,44,26,51,50,52,53,29,36,32,7,13,7,9,10
263397,49,43,39,49,47,60,49,37,37,55,70,75,70,38,70,58,44,60,50,39,31,19,53,40,50,50,17,22,26,7,12,11,10,13
248293,29,18,50,45,29,33,27,24,42,40,60,59,52,45,65,40,77,58,67,25,54,49,29,25,30,40,54,55,54,7,8,13,12,12
263656,50,29,37,49,29,50,36,28,37,49,68,66,71,51,78,22,63,57,33,31,53,52,47,42,34,37,47,51,52,8,10,5,7,8
264168,47,43,35,59,44,56,51,38,56,58,66,63,75,46,74,41,62,49,41,36,34,29,43,52,44,45,36,29,31,11,6,9,11,13
244712,12,5,13,29,6,5,10,13,24,10,17,22,24,48,46,42,64,22,62,6,26,14,5,26,10,32,7,13,13,51,54,56,52,56
250856,41,40,41,58,42,56,50,43,56,59,67,72,77,52,70,45,72,59,59,40,52,48,50,55,47,56,49,47,49,15,7,6,13,7
255208,12,9,13,26,7,10,12,14,16,17,35,33,35,39,29,44,36,20,58,9,17,12,7,37,11,35,6,15,15,56,54,58,54,56
222185,46,29,50,62,38,38,53,45,59,46,59,59,66,56,57,60,55,63,69,51,50,53,50,56,41,45,54,52,49,7,10,9,13,11
258793,43,47,41,57,45,54,54,36,53,56,63,63,65,53,67,52,60,69,56,45,56,45,51,54,40,52,48,52,46,7,8,13,14,15
261353,48,52,50,58,39,57,42,38,45,57,65,69,64,51,52,53,50,57,56,42,34,22,50,46,47,52,30,29,27,7,11,13,11,13
262379,41,29,41,52,22,46,32,34,38,48,66,67,58,49,61,28,54,68,60,27,46,45,44,39,30,34,51,51,50,9,12,9,6,5
234477,29,55,53,43,49,47,35,28,31,53,66,54,53,53,61,53,84,52,61,47,36,16,56,46,60,42,18,10,14,9,8,11,11,14
248301,10,9,13,20,5,5,12,12,23,13,35,32,24,54,44,39,58,28,56,6,28,10,7,34,12,29,7,12,13,55,48,52,51,57
262640,52,25,39,52,23,50,47,54,48,52,72,74,65,52,70,29,59,62,64,26,50,43,45,42,33,45,44,47,45,13,12,6,11,13
248304,46,19,52,49,26,42,38,21,47,40,70,71,66,47,65,36,79,64,67,25,54,47,34,30,35,43,48,54,51,10,9,11,6,6
256497,48,44,33,59,37,56,50,46,57,59,63,61,65,48,68,46,55,65,52,46,55,33,46,54,42,56,41,43,44,12,14,14,9,14
263666,40,39,57,64,33,57,41,43,61,56,61,55,59,59,90,55,59,41,41,37,59,50,32,51,48,48,47,56,64,6,8,9,6,8
254962,13,5,13,27,6,14,10,13,24,14,15,20,23,51,23,45,33,24,74,7,16,6,4,25,11,36,5,13,11,56,48,60,50,57
260851,38,20,54,46,27,30,28,27,37,42,54,62,50,50,65,30,72,51,69,21,44,60,32,32,39,35,54,57,53,8,8,13,13,13
261108,43,45,43,56,32,56,43,39,54,57,71,63,70,52,56,52,55,63,68,42,63,50,53,53,41,44,47,55,51,8,5,6,5,13
229365,49,44,41,52,39,49,46,38,49,47,72,63,68,43,63,51,51,68,56,34,30,48,44,44,47,42,49,53,50,8,8,7,10,6
245493,37,20,47,45,22,37,35,24,37,45,66,47,44,47,61,35,75,65,70,17,58,49,34,32,41,38,53,55,52,10,11,14,7,11
257249,44,45,44,59,39,58,48,47,61,62,73,63,71,47,56,53,52,47,61,44,37,28,58,54,52,60,33,44,48,14,5,12,11,7
263137,14,9,12,25,8,8,14,10,17,22,18,16,29,39,26,38,37,27,49,8,16,13,4,27,18,28,7,10,12,56,55,51,49,58
256221,38,55,50,57,27,45,39,32,50,43,61,60,56,50,72,43,62,55,49,50,52,51,45,51,34,38,55,63,58,8,12,9,14,6
257741,13,6,12,16,6,6,12,14,20,11,15,29,32,43,53,41,59,24,51,9,28,7,4,37,10,18,9,11,11,56,55,54,50,56
261572,52,19,50,29,30,32,25,28,26,28,58,65,52,52,83,42,75,58,41,27,52,54,30,34,34,46,50,63,54,9,11,5,11,10
263621,51,44,32,56,45,65,61,56,59,61,68,61,71,43,78,52,53,44,34,40,50,34,39,52,54,49,31,33,35,5,12,12,6,8
257221,42,42,38,50,39,61,47,35,37,59,75,69,78,42,68,43,47,54,54,39,45,32,48,51,42,57,28,36,29,13,13,9,11,9
263622,38,20,49,49,25,40,26,28,41,44,61,64,55,51,56,39,71,61,57,21,50,56,29,31,37,49,54,57,52,7,7,10,14,12
242630,28,56,58,46,48,49,32,29,23,53,55,57,50,50,53,54,64,62,63,47,51,22,51,44,56,39,20,20,19,11,9,11,10,12
251590,48,38,52,52,35,47,46,43,50,48,65,57,64,50,65,49,70,52,63,40,56,50,42,46,42,46,52,54,50,14,5,15,12,6
256200,34,53,51,53,51,52,30,25,25,56,65,62,64,52,73,50,62,55,60,50,32,18,52,40,66,42,18,17,16,14,7,7,13,7
258248,13,10,16,24,9,14,14,11,16,11,23,21,22,37,31,37,32,23,49,9,28,9,9,41,12,35,8,11,13,55,52,49,57,56
258761,48,53,55,41,41,52,36,39,38,54,68,72,72,49,66,53,45,53,65,47,41,16,50,46,45,50,24,34,30,12,8,8,13,15
260809,47,59,35,47,49,60,45,36,40,55,74,75,58,40,58,62,34,37,55,38,30,23,45,50,55,42,25,26,29,13,14,15,13,12
255178,11,8,11,15,5,8,14,12,26,11,33,15,22,46,43,40,61,16,45,7,29,7,6,28,13,40,8,11,10,57,51,53,49,59
262860,48,52,40,56,40,55,40,38,49,55,64,67,72,40,71,59,48,50,59,34,31,16,51,43,56,45,24,25,24,6,14,10,6,14
244943,10,6,10,16,6,8,11,11,16,13,17,22,34,42,39,42,51,21,61,6,22,9,7,29,17,28,6,14,10,56,53,56,49,58
222173,44,43,55,50,33,55,36,37,50,59,40,67,61,49,72,45,80,74,69,42,57,57,50,57,37,38,56,56,51,8,7,11,11,12
259279,12,8,11,21,8,14,14,13,15,18,32,16,23,48,41,42,56,20,54,8,28,8,4,22,12,29,7,13,10,59,53,56,46,58
240592,14,9,11,26,10,14,11,14,24,16,32,22,23,51,32,38,48,34,56,12,20,12,10,30,16,33,18,14,10,51,53,50,52,56
260305,14,7,14,19,6,5,10,12,22,16,26,23,23,48,51,39,51,26,58,5,24,7,8,33,18,21,7,10,14,53,52,52,54,55
261585,48,45,39,48,39,55,43,36,41,49,76,76,72,50,86,46,47,44,45,30,28,17,51,54,42,37,21,28,27,6,15,12,5,6
240339,11,9,12,15,9,11,10,13,19,10,15,30,34,50,42,38,56,24,44,8,16,13,6,26,16,31,7,12,10,54,56,51,48,57
253395,30,34,51,44,37,26,27,31,33,37,68,55,67,53,51,35,71,51,72,36,47,54,24,36,42,41,50,59,50,11,14,11,12,12
264661,25,18,52,45,29,30,28,29,44,38,59,62,41,47,67,38,71,58,70,20,43,50,28,26,34,44,50,59,54,6,14,12,9,7
263894,39,55,56,48,51,50,45,44,38,52,63,62,57,50,65,53,62,54,58,52,58,21,52,46,52,50,23,20,17,7,13,10,13,13
243158,10,7,11,22,6,8,10,8,20,12,31,28,33,47,29,38,48,20,38,6,20,10,7,25,12,28,16,11,10,53,54,51,53,54
248280,55,41,37,51,40,46,60,58,50,50,69,72,74,49,72,46,56,66,46,41,50,37,49,49,46,45,35,29,25,11,9,10,13,7
252888,40,47,46,58,31,52,46,40,56,54,69,68,59,55,57,46,59,53,69,49,55,50,50,56,37,42,48,51,46,14,14,6,12,15
245467,14,5,13,28,6,11,13,13,21,16,28,33,35,39,23,38,37,18,63,9,22,14,8,33,12,36,9,13,11,55,57,51,51,57
224650,48,18,50,48,29,45,53,41,46,48,65,64,62,47,71,42,52,75,64,20,58,48,32,34,35,45,46,46,47,7,13,9,9,14
263706,10,6,12,20,5,6,12,7,17,8,30,31,25,50,34,44,57,20,28,8,22,11,4,30,15,24,6,12,8,53,55,58,49,56
258622,48,50,43,59,48,53,55,53,55,55,72,70,73,52,79,55,44,60,40,49,64,49,49,52,48,55,42,51,48,11,9,6,10,15
262182,23,24,47,42,23,34,23,31,30,30,55,63,46,47,56,37,72,55,62,21,43,54,22,27,36,45,51,65,54,9,15,12,10,14
262948,49,34,42,51,34,51,44,39,42,48,80,77,73,49,72,42,61,58,60,31,52,47,47,47,37,54,48,49,47,6,15,9,12,6
256034,13,9,11,26,6,7,11,10,26,12,28,21,30,33,46,38,63,20,38,6,24,12,8,34,10,25,7,11,9,56,52,51,54,59
263714,43,46,45,53,40,61,49,45,49,60,60,64,58,56,74,58,53,45,42,39,40,28,44,52,51,55,36,31,33,14,9,15,9,7
264224,54,25,47,40,29,53,31,28,32,50,69,70,66,47,73,30,63,59,49,28,49,49,43,41,39,45,50,51,50,13,13,14,13,6
263968,31,26,63,35,24,27,29,31,39,27,55,66,41,45,37,41,65,60,76,21,51,47,21,33,34,37,54,54,55,6,9,13,7,14
224287,46,53,44,49,44,54,42,32,33,52,70,73,71,45,70,49,52,71,57,44,35,11,52,47,49,46,31,36,27,11,11,14,11,11
264479,29,20,52,50,34,37,34,27,39,35,53,66,47,51,63,41,69,54,63,21,47,57,25,35,35,40,50,57,49,9,8,8,8,6
263967,15,9,13,26,8,14,12,11,29,15,19,20,36,49,34,40,49,17,44,7,21,12,7,35,14,40,8,13,15,54,56,53,50,56
262174,56,26,44,41,30,58,45,29,27,48,67,67,59,53,72,25,57,65,47,30,56,48,46,37,33,40,43,49,48,11,9,14,8,13
256029,38,55,41,49,44,58,40,31,40,57,80,74,81,49,88,56,59,59,32,46,37,18,54,53,54,48,17,12,11,12,15,8,13,5
263453,54,38,44,59,40,57,48,42,50,51,68,65,67,51,71,54,64,59,55,39,46,45,53,46,52,41,34,45,49,11,7,8,8,12
260380,23,21,54,47,27,37,23,29,42,44,53,67,58,45,50,33,61,54,68,16,56,50,27,27,39,37,50,56,51,11,12,8,11,6
261915,29,25,56,38,26,26,25,23,36,38,55,62,44,48,51,37,72,55,75,20,44,46,23,30,31,37,52,55,60,11,13,14,13,12
261658,14,8,13,24,10,15,13,15,22,15,48,46,38,48,33,35,68,23,71,8,31,13,6,38,14,31,11,13,12,63,48,46,43,61
263186,50,52,41,50,40,60,43,34,46,56,68,62,60,35,67,59,42,65,53,42,51,21,50,60,49,49,16,26,28,8,8,9,12,14
258839,26,59,55,46,41,44,36,33,35,47,62,55,59,59,49,50,69,54,79,45,38,19,51,40,58,42,20,19,14,13,15,14,15,9
253461,49,49,38,57,46,55,51,52,57,56,74,51,76,50,81,55,50,51,32,52,49,45,51,55,47,53,47,49,48,14,12,6,6,13
252180,52,52,38,40,41,60,48,35,41,58,70,72,65,45,71,63,45,55,39,40,22,18,48,50,41,50,25,23,26,7,12,10,7,13
258835,50,47,35,57,38,57,45,36,44,55,72,72,73,53,76,49,64,62,55,35,42,22,45,55,44,57,31,31,30,12,14,5,15,12
262931,10,8,10,22,8,10,10,10,32,21,31,20,26,51,60,37,61,24,54,8,27,21,5,37,10,43,10,13,11,56,55,49,51,54
262163,28,25,50,58,30,51,31,40,51,49,61,63,57,52,60,51,60,51,61,29,59,52,22,48,42,48,51,52,55,14,8,5,14,9
242706,25,23,47,46,30,29,21,28,30,31,65,61,70,46,63,34,76,56,72,23,48,51,21,27,31,37,55,57,56,9,8,9,7,10
248172,29,19,47,37,25,29,29,24,25,38,60,62,50,48,71,43,74,68,71,25,73,49,27,34,30,39,52,54,49,10,13,6,5,14
263276,35,56,48,42,53,53,34,32,30,56,70,71,62,45,60,51,57,55,58,42,31,14,54,41,52,48,18,19,20,8,7,6,6,12
258411,48,27,32,42,27,45,42,34,39,48,75,70,60,44,76,41,55,70,59,34,48,47,32,33,30,38,50,50,52,10,8,9,8,13
263716,57,53,53,48,40,58,42,28,32,59,80,79,71,54,76,50,55,57,36,47,40,19,52,51,53,48,19,11,20,12,10,8,10,12
263974,45,51,44,45,45,56,42,38,43,49,81,83,74,41,69,52,72,58,73,39,45,21,49,45,47,44,22,20,24,7,7,10,7,10
260698,40,45,49,50,39,58,33,37,56,52,77,74,65,64,68,55,57,69,49,52,49,49,45,52,30,48,24,45,39,8,12,9,13,13
253478,40,53,48,49,45,55,42,35,47,48,75,77,71,49,67,49,70,61,65,48,40,13,52,49,50,44,30,20,19,13,11,6,12,14
243517,45,31,47,31,31,58,31,29,28,51,66,64,56,49,43,24,57,65,54,28,54,48,46,39,37,38,45,56,55,13,6,11,10,13
258363,27,24,55,44,24,34,20,20,35,35,56,56,49,51,65,40,66,60,67,22,49,57,24,31,32,43,50,54,53,9,11,8,7,14
248379,52,46,35,52,41,54,50,44,46,53,66,72,67,46,66,48,50,55,37,39,33,28,50,51,49,52,30,44,37,13,12,15,11,6
260154,14,8,11,25,9,10,12,12,16,13,23,23,27,43,31,40,52,19,44,6,25,7,4,38,14,32,8,13,11,56,54,53,53,52
262968,50,44,49,47,30,54,32,31,31,53,65,65,53,49,49,41,57,58,76,26,57,47,50,45,35,34,47,53,53,14,8,14,6,10
259895,38,50,46,58,38,51,40,33,55,56,62,65,59,52,51,50,64,54,54,45,54,52,52,53,40,48,39,54,51,13,13,13,9,10
256054,52,57,48,57,43,49,32,31,46,53,66,67,69,46,62,54,51,54,77,41,36,55,44,51,38,59,56,52,54,12,8,12,6,14
198454,49,49,51,56,53,47,45,46,55,51,65,56,66,54,64,56,58,63,62,53,54,50,56,53,56,52,55,52,46,9,13,8,10,7
264501,42,59,26,45,51,61,43,41,42,59,72,65,66,34,80,56,44,44,44,53,30,24,53,42,43,50,17,11,16,10,5,11,7,6
256563,33,29,43,62,31,45,37,34,54,55,63,59,56,51,82,42,58,62,41,34,52,46,28,40,35,35,44,60,51,13,12,15,7,13
262707,7,7,11,26,6,8,10,8,25,14,41,43,35,49,40,41,60,29,59,5,28,10,6,31,11,39,9,9,15,57,55,54,48,55
233264,14,11,10,18,10,14,14,11,17,21,32,26,47,48,40,41,53,28,43,12,23,12,7,46,15,37,8,11,14,55,49,54,52,56
257326,34,46,38,49,35,58,47,56,46,62,67,69,74,53,60,55,47,34,47,39,36,24,49,49,39,56,34,30,38,9,6,12,5,15
262700,39,29,46,57,31,50,42,42,50,51,67,64,66,49,73,45,62,65,68,29,60,48,31,37,43,46,47,53,55,6,8,11,11,12
261931,13,12,16,26,19,10,16,12,23,16,17,29,33,45,25,40,38,26,60,10,22,15,13,23,12,20,16,13,15,56,54,53,48,56
256043,44,59,46,47,46,56,47,32,30,56,72,72,70,52,73,55,55,37,49,54,55,17,46,45,60,48,20,19,16,7,11,10,7,10
260394,54,20,38,49,29,55,53,54,48,53,64,61,66,50,65,56,55,57,62,50,54,49,50,47,30,54,46,52,54,7,11,6,14,7
259370,14,6,14,15,9,8,14,13,21,16,29,22,30,48,47,42,58,18,48,6,17,6,6,24,13,32,7,14,13,56,51,56,54,55
257065,47,51,35,50,39,55,48,36,42,52,69,70,69,48,63,54,48,56,31,47,32,20,48,51,52,47,26,27,25,13,10,10,9,14
256553,37,48,39,60,37,63,38,36,59,55,69,69,64,50,77,53,56,40,48,31,36,44,50,59,43,53,38,53,46,11,5,14,10,12
261159,14,6,13,27,7,8,11,12,17,10,36,30,40,45,36,36,56,19,54,5,25,13,8,36,12,38,6,12,13,58,49,48,57,54
256039,47,51,35,50,39,55,48,36,42,52,75,71,84,48,89,54,48,56,31,47,32,20,48,51,52,47,26,27,25,13,8,12,12,9
242983,11,7,13,22,9,7,10,14,25,11,33,30,42,34,49,43,63,23,45,5,28,8,6,30,19,30,9,12,14,55,56,57,56,55
260390,46,32,48,55,48,60,31,39,59,55,63,69,58,50,69,60,55,53,69,42,61,46,53,53,43,58,52,52,41,9,8,9,15,8
258342,47,25,43,41,29,46,36,32,33,47,68,69,65,50,62,31,63,61,67,29,45,51,41,36,38,45,51,52,51,14,6,6,12,9
260714,14,6,14,17,5,14,11,12,22,19,28,21,22,44,41,39,59,28,66,6,25,13,8,31,11,22,6,14,14,58,54,52,49,56
264040,44,57,39,50,46,60,51,37,38,50,82,80,83,49,77,53,70,60,54,51,31,18,48,47,48,46,20,24,19,13,12,13,8,9
257894,48,26,35,44,28,49,45,36,43,45,67,66,66,45,71,42,78,60,61,36,47,47,32,37,32,35,52,53,55,7,13,11,6,7
228196,40,34,55,50,32,50,39,31,52,47,53,51,61,51,49,49,70,53,84,34,69,52,39,41,44,55,52,56,53,11,15,12,6,10
263856,50,31,47,43,29,50,42,30,41,49,64,63,57,45,65,24,63,57,58,22,55,50,48,48,37,37,51,52,53,15,10,11,8,10
241327,14,5,13,18,9,12,13,10,29,12,26,34,32,55,33,38,51,28,61,7,18,11,6,50,10,26,21,13,12,54,52,51,52,55
248494,42,26,41,43,29,45,31,33,32,42,74,73,80,44,74,32,72,66,50,24,44,51,42,37,34,39,51,53,52,6,7,12,14,14
263854,51,26,36,44,23,50,28,26,41,44,70,74,68,52,72,28,63,69,47,22,48,47,41,32,31,36,38,47,55,10,10,13,10,9
243012,11,7,13,19,6,6,14,14,18,10,19,26,22,47,21,34,30,24,58,7,22,13,6,30,10,48,17,14,11,59,55,45,47,58
260164,40,50,36,54,38,53,40,44,53,54,69,66,60,52,71,51,52,44,47,48,42,23,51,52,49,56,32,42,38,6,13,7,9,13
264005,51,48,28,52,40,56,46,41,48,55,66,64,66,34,68,56,47,52,41,37,56,22,52,49,55,54,28,29,29,8,8,6,13,12
217157,46,40,45,61,37,53,42,47,60,60,57,67,57,46,79,49,59,36,56,46,55,46,48,57,41,45,53,56,52,9,11,10,7,9
255814,48,47,39,61,32,50,33,31,51,59,66,64,53,50,75,54,61,62,49,35,56,49,45,56,41,42,43,54,50,10,12,7,12,12
264264,47,52,39,54,43,51,46,33,51,56,70,72,60,35,76,51,47,54,43,43,26,17,50,50,52,46,30,22,27,9,5,7,11,10
261448,43,55,31,52,50,59,46,42,43,56,83,61,86,47,85,53,45,42,30,54,37,28,46,47,48,45,24,34,32,12,8,9,5,12
261450,56,46,42,48,44,57,42,35,41,54,66,65,61,50,62,55,58,58,62,38,68,42,47,44,52,42,45,49,47,13,6,14,12,8
240460,14,6,11,23,5,7,13,12,18,12,29,24,31,50,42,35,57,23,42,6,22,13,5,38,10,48,25,13,13,54,55,47,51,53
257100,12,7,12,17,7,9,11,14,27,10,30,40,24,52,37,39,60,23,72,6,20,11,8,26,13,35,10,10,10,57,50,52,44,61
262733,43,41,51,60,35,62,43,40,55,57,67,65,68,48,87,51,63,62,33,40,54,48,54,52,39,50,43,47,47,13,15,9,13,10
263245,28,57,56,49,45,48,38,29,29,49,67,63,54,50,57,51,65,71,66,52,31,12,55,47,57,51,13,15,12,12,11,10,15,13
250957,13,6,11,22,13,4,12,13,28,23,21,23,45,39,36,41,74,20,61,12,14,13,5,37,12,21,8,13,10,57,54,55,52,58
253518,23,22,53,40,24,31,26,28,33,31,61,61,45,49,52,39,71,63,79,18,51,48,29,31,30,42,50,58,52,12,12,9,14,7
261968,12,8,12,16,7,14,12,13,27,19,23,31,32,45,33,41,53,24,62,7,24,8,7,30,19,29,8,10,14,54,53,55,54,57
263508,44,52,52,53,33,50,33,28,35,55,76,74,70,52,79,48,66,80,48,46,40,18,55,50,60,52,20,16,14,12,6,13,8,8
252246,40,36,56,42,31,38,34,25,40,40,65,67,58,51,59,38,82,67,72,39,56,54,41,46,34,48,48,54,50,6,14,13,12,9
262999,14,6,13,23,8,11,13,13,20,12,29,22,31,45,27,41,32,17,60,6,20,15,7,34,14,27,6,10,12,54,51,55,52,57
261975,46,26,45,32,29,50,33,28,26,37,66,62,59,48,79,28,62,66,44,29,55,53,46,38,38,41,46,55,60,13,12,12,11,9
264281,44,41,41,57,40,54,40,41,55,55,70,70,77,51,79,52,56,62,48,48,41,47,52,54,43,53,46,52,47,14,13,11,6,10
212057,40,44,48,49,41,40,33,31,45,48,69,58,63,51,58,47,71,64,71,43,50,49,37,35,41,45,53,55,52,11,14,15,13,14
248752,58,51,41,53,47,50,48,34,44,58,76,80,61,43,87,55,46,66,44,39,43,42,51,51,53,46,40,46,45,6,9,13,9,14
263345,20,19,56,43,27,26,21,23,28,30,55,64,50,51,64,30,81,54,68,16,50,50,22,25,31,40,50,58,54,14,13,13,7,6
245425,14,5,14,18,5,9,13,10,16,12,32,17,30,41,42,38,60,27,52,9,19,14,6,38,11,33,9,11,11,57,54,51,51,57
241338,43,22,38,28,22,50,30,25,23,41,63,65,72,52,71,25,65,81,55,25,49,50,45,30,30,38,52,55,55,11,11,5,12,6
243299,11,5,10,26,8,14,14,13,29,16,33,16,34,40,28,42,38,21,56,6,16,8,6,25,14,32,18,13,10,50,57,56,52,57
