ID,STRating,LWRating,LFRating,CFRating,RFRating,RWRating,CAMRating,LMRating,CMRating,RMRating,LWBRating,CDMRating,RWBRating,LBRating,CBRating,RBRating,GKRating
237309,59,58,58,58,58,58,60,60,60,60,57,57,57,56,55,56,17
263668,54,53,54,54,54,53,58,57,60,57,56,59,56,56,56,56,19
258313,59,57,57,57,57,57,60,59,60,59,58,59,58,58,58,58,20
259083,53,58,56,56,56,58,60,60,56,60,51,49,51,49,43,49,17
255755,55,57,55,55,55,57,58,59,52,59,46,42,46,43,37,43,15
242955,60,58,58,58,58,58,59,60,55,60,46,45,46,44,41,44,17
260362,22,18,19,19,19,18,23,22,24,22,22,25,22,22,25,22,59
256778,60,56,56,56,56,56,57,58,54,58,49,49,49,48,48,48,16
227082,57,59,57,57,57,59,60,61,58,61,58,56,58,57,53,57,16
259081,51,54,54,54,54,54,58,58,59,58,59,59,59,59,55,59,18
258825,47,45,44,44,44,45,45,47,46,47,57,55,57,58,64,58,18
247561,21,17,18,18,18,17,21,20,23,20,20,24,20,20,24,20,58
248317,57,59,57,57,57,59,59,61,57,61,59,55,59,58,52,58,17
262665,39,36,35,35,35,36,40,41,45,41,52,55,52,55,60,55,17
260616,55,55,56,56,56,55,60,58,60,58,55,59,55,55,56,55,17
260863,60,54,55,55,55,54,57,55,54,55,44,46,44,43,46,43,14
258047,55,56,55,55,55,56,58,58,58,58,58,57,58,58,54,58,17
257791,23,20,21,21,21,20,25,25,28,25,24,27,24,24,26,24,59
245503,60,57,58,58,58,57,58,57,50,57,41,37,41,39,34,39,18
250878,50,50,49,49,49,50,50,53,50,53,58,56,58,59,60,59,18
260349,25,24,25,25,25,24,30,28,31,28,24,28,24,23,24,23,58
264437,41,36,36,36,36,36,37,39,39,39,53,51,53,56,60,56,16
262900,56,58,56,56,56,58,58,59,51,59,46,40,46,43,34,43,18
262731,42,40,39,39,39,40,41,43,43,43,53,53,53,55,60,55,18
243281,44,37,38,38,38,37,39,40,41,40,49,51,49,52,60,52,19
261460,56,58,55,55,55,58,58,60,52,60,45,41,45,42,36,42,15
252500,22,19,20,20,20,19,23,22,24,22,21,22,21,21,21,21,59
243540,46,43,43,43,43,43,46,46,48,46,53,56,53,54,60,54,16
259922,60,53,55,55,55,53,54,53,49,53,42,41,42,41,41,41,16
245074,21,16,18,18,18,16,20,20,22,20,19,22,19,19,22,19,59
234322,46,46,44,44,44,46,46,50,48,50,56,55,56,58,60,58,17
263506,58,57,57,57,57,57,59,60,60,60,60,61,60,60,61,60,18
261457,60,57,58,58,58,57,60,59,58,59,51,53,51,50,49,50,18
260687,48,51,48,48,48,51,48,54,46,54,57,51,57,58,55,58,16
236546,60,56,56,56,56,56,57,58,50,58,44,39,44,42,38,42,16
243279,51,54,51,51,51,54,53,56,51,56,58,52,58,58,53,58,17
261197,42,38,38,38,38,38,41,43,46,43,51,55,51,54,60,54,15
246349,54,57,55,55,55,57,57,59,52,59,47,42,47,43,35,43,17
264013,50,52,50,50,50,52,52,55,53,55,58,56,58,58,57,58,16
246092,60,58,58,58,58,58,60,60,56,60,46,46,46,43,41,43,18
259915,23,17,19,19,19,17,22,21,23,21,20,24,20,20,24,20,59
257099,52,55,55,55,55,55,58,58,58,58,57,59,57,56,56,56,17
263755,56,54,53,53,53,54,55,57,55,57,58,56,58,58,57,58,14
263936,57,56,56,56,56,56,59,58,60,58,55,58,55,55,55,55,15
245506,45,50,46,46,46,50,49,53,48,53,58,54,58,58,58,58,17
246259,42,35,35,35,35,35,36,39,39,39,52,50,52,56,60,56,15
260848,43,43,41,41,41,43,45,47,48,47,54,56,54,56,60,56,17
239859,47,49,48,48,48,49,51,53,53,53,58,57,58,58,57,58,16
264691,49,55,51,51,51,55,55,59,55,59,59,55,59,58,54,58,17
263155,54,55,54,54,54,55,58,58,60,58,60,62,60,60,61,60,17
261618,58,53,54,54,54,53,54,53,47,53,40,37,40,39,38,39,14
255474,58,58,58,58,58,58,60,60,58,60,51,51,51,49,45,49,18
250865,22,18,20,20,20,18,23,22,23,22,20,22,20,20,20,20,59
243441,53,56,55,55,55,56,58,59,53,59,47,44,47,45,37,45,19
241905,60,54,56,56,56,54,55,55,50,55,42,41,42,40,39,40,19
261358,60,59,57,57,57,59,58,59,49,59,43,38,43,41,37,41,13
263171,22,17,18,18,18,17,21,20,22,20,19,22,19,18,22,18,59
260078,55,55,53,53,53,55,55,57,53,57,58,55,58,58,57,58,16
256750,42,41,39,39,39,41,42,45,45,45,55,55,55,56,60,56,17
248814,57,58,57,57,57,58,58,59,53,59,46,43,46,44,38,44,15
248328,58,58,57,57,57,58,58,60,52,60,48,42,48,46,38,46,18
252422,52,58,56,56,56,58,60,61,57,61,54,51,54,52,44,52,18
239621,57,58,57,57,57,58,59,59,54,59,47,44,47,45,39,45,16
248836,43,39,40,40,40,39,43,44,47,44,54,56,54,56,60,56,18
261379,51,52,51,51,51,52,55,54,56,54,58,59,58,58,62,58,15
258617,42,38,38,38,38,38,40,43,45,43,54,55,54,55,60,55,14
260528,60,58,59,59,59,58,59,59,53,59,46,43,46,44,38,44,18
261687,23,18,20,20,20,18,23,23,25,23,22,25,22,22,24,22,59
251298,25,22,24,24,24,22,27,26,27,26,24,26,24,23,24,23,59
262818,25,25,25,25,25,25,30,29,32,29,25,28,25,23,23,23,59
254113,57,59,57,57,57,59,60,60,56,60,53,50,53,52,47,52,16
224673,55,56,55,55,55,56,58,58,58,58,58,58,58,58,58,58,17
264097,44,47,44,44,44,47,45,50,45,50,58,51,58,58,57,58,20
261280,40,38,36,36,36,38,40,41,43,41,51,54,51,53,60,53,16
262816,59,60,59,59,59,60,63,63,60,63,54,53,54,52,47,52,16
261535,58,59,58,58,58,59,61,61,60,61,59,59,59,59,57,59,17
258462,54,56,55,55,55,56,58,59,57,59,56,54,56,55,51,55,16
236702,47,50,48,48,48,50,51,54,52,54,58,56,58,58,57,58,16
258973,55,57,55,55,55,57,59,62,60,62,61,60,61,60,57,60,14
258717,60,58,58,58,58,58,59,59,54,59,45,43,45,43,39,43,14
263581,54,53,52,52,52,53,55,57,56,57,60,59,60,60,59,60,16
258460,42,42,40,40,40,42,42,47,44,47,57,53,57,58,58,58,17
255644,52,54,54,54,54,54,58,58,60,58,55,58,55,55,54,55,19
182428,58,55,56,56,56,55,57,57,58,57,58,58,58,58,57,58,20
213148,50,52,50,50,50,52,52,55,51,55,58,54,58,58,56,58,18
260507,59,58,58,58,58,58,60,60,60,60,60,60,60,60,59,60,15
264091,58,58,57,57,57,58,58,59,53,59,46,42,46,44,38,44,15
240794,60,53,55,55,55,53,54,54,50,54,44,44,44,43,45,43,15
237722,55,58,56,56,56,58,57,59,50,59,46,40,46,44,35,44,14
233882,58,59,57,57,57,59,60,61,58,61,60,57,60,59,56,59,15
256152,57,59,57,57,57,59,56,59,49,59,49,40,49,47,38,47,17
248472,50,50,48,48,48,50,50,52,50,52,58,55,58,58,59,58,17
246168,57,59,58,58,58,59,61,62,60,62,60,58,60,58,54,58,16
233368,60,54,56,56,56,54,55,54,49,54,43,41,43,42,40,42,18
263576,20,17,19,19,19,17,23,21,23,21,18,22,18,17,20,17,59
193943,58,58,58,58,58,58,58,58,58,58,55,53,55,54,50,54,15
264098,44,46,43,43,43,46,45,50,46,50,57,53,57,58,57,58,15
264099,47,49,47,47,47,49,48,52,48,52,57,54,57,58,59,58,18
254870,47,46,45,45,45,46,48,49,50,49,54,56,54,56,60,56,15
237731,57,59,57,57,57,59,60,61,57,61,52,50,52,50,44,50,16
237233,57,53,54,54,54,53,56,56,58,56,57,59,57,57,59,57,15
260016,55,57,56,56,56,57,58,59,54,59,49,45,49,46,41,46,16
252592,54,57,56,56,56,57,61,60,60,60,56,55,56,54,50,54,18
251056,28,24,26,26,26,24,29,27,28,27,23,25,23,22,24,22,59
240814,60,54,56,56,56,54,55,54,48,54,40,39,40,39,37,39,17
244397,59,58,58,58,58,58,59,59,53,59,45,41,45,43,36,43,18
263853,60,59,59,59,59,59,61,62,60,62,60,58,60,59,56,59,18
260012,29,28,28,28,28,28,32,31,32,31,28,31,28,27,30,27,59
258220,42,41,39,39,39,41,41,45,44,45,56,54,56,58,58,58,15
261035,58,58,57,57,57,58,57,59,51,59,47,41,47,44,35,44,16
260523,56,59,57,57,57,59,60,61,56,61,53,49,53,51,45,51,16
255403,56,58,57,57,57,58,58,59,52,59,46,40,46,44,35,44,17
225195,54,57,55,55,55,57,56,59,50,59,47,40,47,45,35,45,18
221867,59,59,57,57,57,59,58,61,56,61,58,55,58,58,54,58,19
263851,34,35,35,35,35,35,39,39,39,39,33,34,33,32,28,32,59
240041,56,60,58,58,58,60,62,62,60,62,53,53,53,52,48,52,15
228009,54,57,56,56,56,57,59,59,59,59,58,58,58,57,53,57,19
264361,59,58,57,57,57,58,58,59,51,59,46,41,46,43,36,43,14
263593,60,49,53,53,53,49,51,49,45,49,39,38,39,38,42,38,17
262825,56,54,55,55,55,54,58,58,60,58,57,59,57,57,57,57,17
237736,23,18,20,20,20,18,22,23,24,23,23,24,23,22,24,22,59
261542,54,56,54,54,54,56,56,59,54,59,55,50,55,54,46,54,16
261030,59,49,52,52,52,49,50,49,44,49,38,38,38,38,42,38,15
258982,60,52,55,55,55,52,54,53,50,53,41,41,41,40,41,40,18
258470,60,58,58,58,58,58,58,58,52,58,47,43,47,45,40,45,14
241318,44,40,40,40,40,40,43,45,47,45,55,56,55,57,60,57,20
256164,60,55,56,56,56,55,56,55,49,55,40,37,40,39,35,39,17
255639,60,54,57,57,57,54,56,54,49,54,38,37,38,36,35,36,19
262806,48,47,48,48,48,47,51,52,54,52,56,58,56,57,58,57,18
261430,56,54,54,54,54,54,58,58,60,58,56,60,56,56,58,56,18
262845,43,40,40,40,40,40,42,45,47,45,54,56,54,56,60,56,17
29118,57,55,56,56,56,55,58,56,58,56,45,50,45,42,45,42,14
252862,56,56,56,56,56,56,60,59,60,59,59,61,59,58,58,58,18
263871,56,57,56,56,56,57,58,58,56,58,54,52,54,53,49,53,18
260031,53,56,54,54,54,56,57,59,52,59,46,42,46,43,35,43,16
261567,58,58,57,57,57,58,57,58,53,58,54,48,54,53,48,53,15
253120,62,58,58,58,58,58,58,58,51,58,46,43,46,45,41,45,13
261824,58,58,58,58,58,58,60,60,60,60,57,58,57,57,55,57,18
262593,58,58,56,56,56,58,58,59,51,59,46,42,46,44,39,44,16
256449,47,47,47,47,47,47,51,51,54,51,57,59,57,57,60,57,18
257473,55,57,55,55,55,57,57,59,51,59,48,42,48,46,37,46,19
240580,60,59,58,58,58,59,59,59,51,59,43,39,43,41,36,41,16
251332,22,18,19,19,19,18,23,21,24,21,20,23,20,19,22,19,59
191685,26,23,24,24,24,23,27,27,29,27,28,30,28,27,27,27,58
195013,51,50,50,50,50,50,52,54,54,54,58,58,58,58,58,58,19
241862,44,38,39,39,39,38,41,40,43,40,51,53,51,53,60,53,18
262599,25,21,23,23,23,21,25,23,25,23,20,24,20,19,23,19,59
235975,60,58,57,57,57,58,57,58,50,58,45,43,45,43,42,43,17
253383,60,60,58,58,58,60,59,61,53,61,51,47,51,49,46,49,17
241864,46,43,42,42,42,43,44,47,46,47,56,55,56,57,60,57,18
259272,55,55,54,54,54,55,56,58,55,58,58,57,58,58,56,58,19
264649,48,51,48,48,48,51,52,55,53,55,58,56,58,58,58,58,17
200393,52,52,50,50,50,52,54,55,53,55,58,57,58,58,58,58,19
244937,54,59,57,57,57,59,60,59,55,59,49,47,49,47,42,47,19
264650,46,49,46,46,46,49,47,51,47,51,57,51,57,58,55,58,16
208842,30,25,26,26,26,25,26,28,27,28,29,29,29,28,31,28,59
264460,20,15,17,17,17,15,19,18,20,18,17,19,17,17,19,17,59
257738,55,58,57,57,57,58,58,58,58,58,57,55,57,56,48,56,15
225981,28,24,24,24,24,24,25,27,25,27,27,27,27,27,28,27,59
261564,60,57,58,58,58,57,59,59,55,59,49,47,49,48,45,48,17
260018,29,30,30,30,30,30,36,35,35,35,30,32,30,29,27,29,59
251836,45,47,45,45,45,47,47,51,47,51,58,54,58,58,57,58,15
262066,54,57,55,55,55,57,57,59,52,59,50,46,50,48,42,48,13
263347,56,58,57,57,57,58,59,59,53,59,48,46,48,46,41,46,18
264115,49,53,50,50,50,53,52,56,51,56,58,52,58,58,53,58,17
231091,53,55,53,53,53,55,56,57,56,57,58,56,58,58,54,58,17
254643,48,52,49,49,49,52,52,54,53,54,59,56,59,58,55,58,18
255411,58,58,58,58,58,58,61,61,60,61,55,55,55,53,50,53,15
256179,56,58,57,57,57,58,61,60,60,60,55,54,55,54,47,54,17
260531,43,42,42,42,42,42,45,49,50,49,58,58,58,59,60,59,18
264628,47,47,45,45,45,47,48,52,51,52,59,57,59,60,60,60,16
246452,48,47,46,46,46,47,48,51,49,51,57,55,57,58,59,58,18
257716,57,58,57,57,57,58,59,60,54,60,47,44,47,45,38,45,15
255157,60,57,58,58,58,57,59,58,55,58,49,50,49,48,50,48,14
262069,22,17,19,19,19,17,21,20,22,20,20,22,20,20,23,20,59
264118,43,40,41,41,41,40,43,45,46,45,54,55,54,56,60,56,16
229046,30,26,26,26,26,26,29,30,30,30,31,31,31,31,31,31,59
263095,60,55,57,57,57,55,55,55,47,55,40,35,40,38,33,38,16
264631,60,58,58,58,58,58,58,59,50,59,46,40,46,43,37,43,16
255671,57,57,56,56,56,57,58,59,55,59,53,51,53,52,48,52,17
261815,53,55,55,55,55,55,58,59,57,59,56,54,56,55,50,55,15
262071,45,42,41,41,41,42,43,45,45,45,55,55,55,57,60,57,18
263352,43,39,40,40,40,39,40,42,43,42,54,53,54,57,60,57,17
264120,57,57,57,57,57,57,60,59,57,59,52,51,52,50,47,50,21
256696,59,60,59,59,59,60,62,62,60,62,58,56,58,57,54,57,17
259257,21,19,21,21,21,19,25,22,25,22,19,22,19,19,21,19,59
255930,57,57,57,57,57,57,60,60,60,60,60,60,60,60,59,60,20
256954,53,57,55,55,55,57,60,60,60,60,59,59,59,58,56,58,16
255675,55,56,56,56,56,56,60,58,60,58,56,56,56,55,52,55,18
262156,60,59,57,57,57,59,58,60,53,60,46,41,46,43,37,43,19
241980,55,54,55,55,55,54,57,58,58,58,59,59,59,60,60,60,16
260621,43,42,40,40,40,42,43,47,47,47,57,56,57,58,60,58,17
251433,22,17,18,18,18,17,21,20,21,20,18,20,18,17,20,17,59
263458,47,45,45,45,45,45,48,48,50,48,56,57,56,58,60,58,17
241954,59,58,58,58,58,58,59,60,54,60,46,42,46,44,37,44,17
263971,40,36,36,36,36,36,38,40,40,40,51,52,51,54,60,54,17
253475,56,58,57,57,57,58,60,61,60,61,60,59,60,60,56,60,18
262692,60,55,56,56,56,55,55,55,48,55,41,38,41,40,37,40,18
246052,43,42,42,42,42,42,45,47,49,47,54,56,54,55,60,55,17
225061,28,24,25,25,25,24,27,28,27,28,27,27,27,27,28,27,59
231461,53,50,51,51,51,50,53,53,55,53,56,59,56,57,59,57,15
262694,49,47,47,47,47,47,51,51,54,51,56,59,56,58,61,58,16
246054,58,57,57,57,57,57,61,60,60,60,55,56,55,54,53,54,15
263207,43,43,41,41,41,43,43,49,48,49,59,56,59,60,60,60,18
263463,60,56,57,57,57,56,58,56,51,56,42,39,42,40,37,40,17
259111,56,56,54,54,54,56,55,59,54,59,58,54,58,57,52,57,17
263210,53,53,53,53,53,53,57,56,60,56,56,59,56,56,52,56,20
243917,21,17,18,18,18,17,20,20,21,20,19,22,19,19,23,19,59
263466,56,58,57,57,57,58,56,56,45,56,39,31,39,36,27,36,14
264234,56,56,57,57,57,56,60,60,60,60,58,58,58,58,56,58,19
226859,58,58,57,57,57,58,60,61,59,61,60,59,60,59,56,59,18
259115,58,58,58,58,58,58,60,60,60,60,61,61,61,61,61,61,17
259627,58,58,58,58,58,58,58,59,52,59,46,42,46,44,37,44,17
240684,53,57,54,54,54,57,56,59,51,59,49,43,49,46,38,46,16
236589,56,59,58,58,58,59,61,62,60,62,59,59,59,58,56,58,17
256813,42,38,37,37,37,38,39,42,42,42,53,53,53,55,60,55,14
257837,51,52,50,50,50,52,53,56,53,56,58,56,58,58,59,58,15
258605,50,49,48,48,48,49,52,53,53,53,57,58,57,58,60,58,16
230703,43,39,40,40,40,39,42,44,46,44,53,55,53,55,60,55,17
241200,55,57,56,56,56,57,58,59,53,59,52,48,52,51,46,51,17
264498,51,52,50,50,50,52,52,55,53,55,58,56,58,58,58,58,16
261407,22,18,19,19,19,18,21,21,22,21,22,22,22,21,22,21,59
262687,25,23,23,23,23,23,27,26,26,26,23,25,23,23,25,23,59
260126,60,55,56,56,56,55,56,55,49,55,39,37,39,37,34,37,17
259869,53,55,53,53,53,55,55,57,53,57,58,56,58,58,57,58,19
264651,60,57,57,57,57,57,59,59,53,59,45,41,45,43,37,43,16
258931,52,53,51,51,51,53,54,55,54,55,59,58,59,59,60,59,19
259187,42,38,37,37,37,38,39,42,42,42,54,53,54,57,60,57,15
256530,60,59,59,59,59,59,60,60,53,60,43,39,43,40,34,40,15
261650,48,48,48,48,48,48,53,53,55,53,56,59,56,57,59,57,17
263443,44,51,47,47,47,51,51,54,50,54,58,53,58,58,54,58,15
264211,22,18,19,19,19,18,21,21,21,21,19,20,19,19,19,19,59
257299,55,56,55,55,55,56,58,60,59,60,59,59,59,58,58,58,19
223764,45,48,45,45,45,48,48,51,48,51,57,54,57,58,58,58,17
251924,40,34,34,34,34,34,36,39,40,39,52,52,52,55,60,55,16
226837,45,42,42,42,42,42,45,47,50,47,56,58,56,58,58,58,19
262678,60,56,58,58,58,56,58,57,51,57,41,38,41,39,35,39,17
241687,51,51,49,49,49,51,51,54,52,54,58,56,58,58,58,58,16
242199,49,52,50,50,50,52,54,57,56,57,58,58,58,58,57,58,17
254999,56,58,57,57,57,58,60,61,60,61,60,60,60,59,59,59,17
255767,58,58,56,56,56,58,57,59,50,59,48,44,48,46,43,46,15
262424,22,20,20,20,20,20,22,22,22,22,21,22,21,21,22,21,59
262936,56,57,57,57,57,57,60,58,56,58,48,48,48,46,43,46,16
246296,60,54,56,56,56,54,54,53,45,53,38,33,38,36,31,36,19
259353,54,57,56,56,56,57,60,61,60,61,58,56,58,56,51,56,16
221978,48,51,50,50,50,51,53,54,54,54,58,58,58,58,58,58,17
259354,43,40,39,39,39,40,42,45,47,45,54,55,54,56,60,56,17
242715,22,18,20,20,20,18,23,22,23,22,20,22,20,20,22,20,58
255003,60,55,57,57,57,55,57,56,53,56,45,44,45,44,42,44,19
260891,58,58,57,57,57,58,58,59,53,59,48,43,48,46,38,46,15
220188,30,25,25,25,25,25,27,28,28,28,28,30,28,28,31,28,59
256028,61,60,59,59,59,60,59,59,50,59,45,41,45,43,42,43,17
251796,60,54,56,56,56,54,56,54,49,54,40,37,40,38,34,38,18
262671,48,54,50,50,50,54,54,57,53,57,59,56,59,58,55,58,16
222003,58,56,56,56,56,56,59,59,59,59,60,59,60,59,58,59,19
260483,58,58,58,58,58,58,60,60,54,60,47,43,47,44,36,44,17
232838,57,58,57,57,57,58,60,60,60,60,55,55,55,53,50,53,16
263303,50,51,48,48,48,51,51,54,51,54,58,55,58,58,57,58,15
238983,60,58,57,57,57,58,57,59,50,59,45,40,45,43,39,43,17
244615,53,55,53,53,53,55,57,59,58,59,59,55,59,59,52,59,17
245127,57,59,58,58,58,59,62,62,60,62,56,55,56,55,49,55,18
255367,55,57,56,56,56,57,58,59,54,59,49,46,49,47,41,47,14
262536,47,51,47,47,47,51,51,54,50,54,58,54,58,58,55,58,17
263306,55,58,56,56,56,58,58,60,55,60,59,54,59,58,53,58,16
251018,60,60,59,59,59,60,61,61,54,61,49,44,49,47,40,47,17
222348,58,58,58,58,58,58,58,58,58,58,57,58,57,57,56,57,18
259724,55,58,57,57,57,58,60,60,58,60,51,51,51,49,46,49,17
253069,24,20,21,21,21,20,23,23,22,23,21,21,21,21,21,21,58
258445,45,54,49,49,49,54,52,55,49,55,58,52,58,58,52,58,16
2702,58,58,58,58,58,58,58,58,58,58,51,54,51,49,55,49,17
252046,23,18,19,19,19,18,21,21,21,21,21,23,21,21,23,21,59
226191,58,56,57,57,57,56,58,58,58,58,58,58,58,57,58,57,18
259215,42,40,38,38,38,40,40,44,43,44,55,53,55,57,60,57,16
261007,60,58,58,58,58,58,58,58,51,58,43,40,43,41,37,41,16
262288,56,57,56,56,56,57,58,59,53,59,46,42,46,44,37,44,17
261520,56,56,57,57,57,56,61,59,60,59,52,55,52,51,51,51,18
234641,45,46,43,43,43,46,46,50,50,50,57,56,57,58,59,58,17
252305,41,41,40,40,40,41,44,46,47,46,54,56,54,56,60,56,16
256401,57,57,57,57,57,57,60,60,60,60,58,59,58,57,57,57,19
264338,44,42,42,42,42,42,45,47,48,47,55,57,55,57,60,57,16
229779,44,39,40,40,40,39,41,43,43,43,51,53,51,53,60,53,17
263316,22,18,20,20,20,18,23,22,25,22,22,27,22,22,26,22,59
263572,60,55,57,57,57,55,56,55,50,55,42,40,42,41,38,41,17
259716,54,56,54,54,54,56,56,58,54,58,58,55,58,58,55,58,18
221826,58,55,56,56,56,55,58,58,58,58,58,58,58,58,58,58,19
233011,60,56,57,57,57,56,57,56,49,56,44,40,44,42,40,42,16
261505,46,50,48,48,48,50,51,54,51,54,58,54,58,58,54,58,15
262708,21,16,18,18,18,16,22,21,24,21,19,24,19,19,22,19,59
264565,56,57,55,55,55,57,58,59,57,59,57,56,57,57,55,57,17
252534,60,53,55,55,55,53,55,53,49,53,40,38,40,39,38,39,16
263799,42,38,38,38,38,38,41,43,45,43,53,54,53,55,60,55,15
226423,30,26,27,27,27,26,28,29,28,29,29,28,29,28,27,28,59
246647,53,57,55,55,55,57,60,60,60,60,61,62,61,61,60,61,15
248183,58,58,58,58,58,58,58,58,53,58,52,47,52,50,45,50,18
209528,51,49,48,48,48,49,51,52,53,52,56,57,56,56,59,56,17
193912,27,24,25,25,25,24,27,26,27,26,25,27,25,24,27,24,58
242297,22,18,19,19,19,18,23,21,24,21,20,24,20,20,24,20,59
263546,49,48,48,48,48,48,51,53,54,53,58,59,58,59,60,59,18
232314,55,56,54,54,54,56,57,59,53,59,52,48,52,50,45,50,15
244090,23,18,20,20,20,18,21,21,22,21,20,22,20,20,24,20,59
263292,59,57,57,57,57,57,60,60,59,60,55,56,55,54,53,54,17
263548,42,38,38,38,38,38,40,43,43,43,52,53,52,54,60,54,17
255868,60,52,55,55,55,52,54,53,48,53,41,41,41,41,43,41,17
262781,44,39,40,40,40,39,43,44,46,44,53,55,53,55,60,55,17
263293,55,57,57,57,57,57,60,61,58,61,54,52,54,52,46,52,14
247421,51,50,48,48,48,50,51,52,52,52,56,57,56,57,60,57,16
253309,55,58,56,56,56,58,60,60,55,60,48,45,48,45,37,45,17
257149,25,22,23,23,23,22,25,25,24,25,24,24,24,24,24,24,59
261245,57,58,58,58,58,58,61,61,60,61,56,56,56,54,51,54,17
242047,56,58,56,56,56,58,59,59,54,59,52,50,52,52,48,52,16
261247,43,39,40,40,40,39,42,43,45,43,55,55,55,57,60,57,18
260736,47,52,48,48,48,52,51,55,50,55,58,54,58,57,55,57,16
260992,51,54,51,51,51,54,53,56,51,56,58,53,58,58,53,58,18
258689,55,58,57,57,57,58,59,59,54,59,45,41,45,41,32,41,15
262349,54,53,54,54,54,53,58,58,60,58,59,62,59,59,61,59,16
248340,51,52,51,51,51,52,55,55,57,55,57,59,57,58,60,58,16
254925,60,56,57,57,57,56,57,56,50,56,42,39,42,40,37,40,17
258906,59,58,58,58,58,58,58,58,50,58,42,38,42,40,34,40,17
237402,45,48,45,45,45,48,47,50,46,50,57,52,57,58,57,58,15
259673,54,54,54,54,54,54,58,59,60,59,61,62,61,60,60,60,17
263001,55,57,55,55,55,57,58,59,54,59,51,49,51,50,46,50,16
254552,60,54,56,56,56,54,55,55,48,55,41,37,41,40,36,40,19
255831,51,54,52,52,52,54,55,57,53,57,58,54,58,58,56,58,18
261462,46,49,46,46,46,49,48,52,48,52,57,53,57,58,57,58,18
247894,22,18,19,19,19,18,23,21,24,21,20,23,20,19,22,19,59
222294,58,56,57,57,57,56,58,58,58,58,58,58,58,58,58,58,16
264534,56,55,56,56,56,55,58,58,58,58,59,59,59,59,58,59,15
240981,56,57,57,57,57,57,60,60,60,60,59,60,59,58,57,58,16
198485,47,42,44,44,44,42,47,47,52,47,52,58,52,53,58,53,18
261972,24,21,22,22,22,21,25,24,25,24,22,24,22,22,24,22,59
261085,60,58,57,57,57,58,57,58,50,58,46,41,46,44,41,44,15
259292,40,40,40,40,40,40,43,45,48,45,55,57,55,56,60,56,17
255964,24,19,20,20,20,19,23,23,25,23,22,25,22,21,23,21,59
237020,48,53,49,49,49,53,53,56,52,56,58,54,58,58,55,58,16
263644,55,58,55,55,55,58,56,58,48,58,45,38,45,43,35,43,17
264155,56,57,56,56,56,57,58,59,55,59,49,47,49,47,43,47,18
256473,40,37,37,37,37,37,39,40,42,40,52,53,52,55,60,55,15
240857,53,53,52,52,52,53,54,56,56,56,60,59,60,59,58,59,17
264409,56,58,56,56,56,58,58,59,53,59,46,43,46,43,38,43,13
259032,59,57,58,58,58,57,60,60,60,60,59,60,59,59,60,59,18
258776,48,49,47,47,47,49,50,52,50,52,57,55,57,58,58,58,15
261332,55,56,55,55,55,56,57,59,57,59,59,59,59,59,60,59,15
258772,44,47,43,43,43,47,47,51,50,51,58,56,58,58,58,58,16
240340,53,53,53,53,53,53,56,57,57,57,58,59,58,57,58,57,18
247913,52,52,50,50,50,52,53,55,54,55,58,57,58,58,58,58,16
245458,56,56,55,55,55,56,57,59,54,59,51,47,51,50,43,50,15
238545,59,53,55,55,55,53,54,53,46,53,39,37,39,38,37,38,14
182362,55,52,53,53,53,52,56,55,58,55,58,58,58,58,58,58,17
239196,52,53,52,52,52,53,55,55,55,55,60,59,60,60,60,60,15
191337,22,21,21,21,21,21,24,25,25,25,23,23,23,22,20,22,58
243292,50,51,49,49,49,51,52,55,52,55,58,56,58,58,58,58,16
243813,60,53,55,55,55,53,55,53,49,53,39,40,39,38,39,38,17
260301,48,52,49,49,49,52,53,56,54,56,59,56,59,58,54,58,15
228198,58,58,56,56,56,58,57,58,50,58,46,41,46,43,36,43,20
264551,51,55,52,52,52,55,55,58,56,58,59,57,59,58,54,58,17
228199,57,57,55,55,55,57,56,58,53,58,52,46,52,50,43,50,16
255335,54,60,57,57,57,60,59,59,51,59,45,39,45,42,33,42,17
263272,23,18,19,19,19,18,21,21,22,21,21,23,21,21,23,21,59
261732,60,58,57,57,57,58,57,59,50,59,47,41,47,44,39,44,17
248680,53,54,54,54,54,54,58,58,59,58,58,59,58,57,57,57,18
261480,42,41,39,39,39,41,43,45,47,45,56,57,56,58,60,58,18
255332,56,54,54,54,54,54,57,56,58,56,57,59,57,57,60,57,18
252772,46,51,48,48,48,51,50,53,48,53,58,53,58,58,55,58,19
264547,60,55,56,56,56,55,55,56,50,56,44,41,44,43,40,43,17
258913,44,38,39,39,39,38,40,42,44,42,52,53,52,55,60,55,17
229985,42,38,38,38,38,38,41,42,46,42,53,55,53,56,60,56,15
262497,22,16,18,18,18,16,20,20,22,20,19,22,19,19,22,19,59
245088,24,21,21,21,21,21,24,24,24,24,22,24,22,22,24,22,59
262752,54,56,53,53,53,56,55,59,51,59,49,43,49,47,38,47,17
259167,41,36,36,36,36,36,39,42,44,42,54,55,54,56,60,56,17
199007,27,23,23,23,23,23,24,24,22,24,24,24,24,24,26,24,58
260190,47,46,45,45,45,46,49,50,51,50,55,57,55,56,60,56,17
255582,23,18,20,20,20,18,23,21,24,21,19,24,19,19,25,19,59
221790,29,24,25,25,25,24,26,29,28,29,29,28,29,28,27,28,59
261469,55,56,56,56,56,56,59,59,60,59,57,57,57,57,53,57,18
